seed,row,column,method,iter,time,of,feseable
10,6,6,solver,63,5.230065346,32610,1
11,6,6,solver,63,2.170235157,49682,1
12,6,6,solver,63,2.562735558,38181,1
13,6,6,solver,63,5.079082489,32130,1
14,6,6,solver,63,1.933096647,30130,1
15,6,6,solver,63,0.422344923,32192,1
16,6,6,solver,63,2.158346891,33630,1
17,6,6,solver,63,22.05764508,42412,1
18,6,6,solver,63,9.040449381,35612,1
19,6,6,solver,63,40.01964188,50043,1
20,6,6,solver,63,4.461712837,32221,1
21,6,6,solver,63,25.48865509,49160,1
22,6,6,solver,63,4.036054134,36813,1
23,6,6,solver,63,6.019576788,31450,1
24,6,6,solver,63,11.74886417,39501,1
25,6,6,solver,63,13.8364296,33281,1
26,6,6,solver,63,13.69741035,40477,1
27,6,6,solver,63,18.13626981,42858,1
28,6,6,solver,63,6.179395676,42935,1
29,6,6,solver,63,15.44482279,37927,1
0,6,6,solver,64,4.126162291,30310,1
1,6,6,solver,64,2.945137024,41016,1
2,6,6,solver,64,19.87149739,41242,1
3,6,6,solver,64,3.471205235,41642,1
4,6,6,solver,64,6.159335852,41385,1
5,6,6,solver,64,3.955777168,37774,1
6,6,6,solver,64,2.796519756,36957,1
7,6,6,solver,64,8.018085957,42042,1
8,6,6,solver,64,4.728242159,49053,1
9,6,6,solver,64,7.757884026,35699,1
10,6,6,solver,64,6.354328871,32610,1
11,6,6,solver,64,2.170315504,49682,1
12,6,6,solver,64,2.631051779,38181,1
13,6,6,solver,64,5.098453283,32130,1
14,6,6,solver,64,1.925541401,30130,1
15,6,6,solver,64,0.420430422,32192,1
16,6,6,solver,64,2.167012453,33630,1
17,6,6,solver,64,21.78240156,42412,1
18,6,6,solver,64,9.272670984,35612,1
19,6,6,solver,64,40.90028858,50043,1
20,6,6,solver,64,4.787454128,32221,1
21,6,6,solver,64,25.5204711,49160,1
22,6,6,solver,64,4.024158001,36813,1
23,6,6,solver,64,5.773018837,31450,1
24,6,6,solver,64,11.6595757,39501,1
25,6,6,solver,64,13.78427291,33281,1
26,6,6,solver,64,13.52582955,40477,1
27,6,6,solver,64,16.76903033,42858,1
28,6,6,solver,64,5.996104956,42935,1
29,6,6,solver,64,15.34382367,37927,1
0,6,6,solver,65,4.113682032,30310,1
1,6,6,solver,65,2.989086866,41016,1
2,6,6,solver,65,19.78232956,41242,1
3,6,6,solver,65,3.463630676,41642,1
4,6,6,solver,65,6.314598322,41385,1
5,6,6,solver,65,3.952091217,37774,1
6,6,6,solver,65,2.77908802,36957,1
7,6,6,solver,65,7.788174152,42042,1
8,6,6,solver,65,4.720106125,49053,1
9,6,6,solver,65,7.743197203,35699,1
10,6,6,solver,65,5.102091312,32610,1
11,6,6,solver,65,2.17603302,49682,1
12,6,6,solver,65,2.569116354,38181,1
13,6,6,solver,65,5.068200827,32130,1
14,6,6,solver,65,1.924066305,30130,1
15,6,6,solver,65,0.419048548,32192,1
16,6,6,solver,65,2.147032738,33630,1
17,6,6,solver,65,22.18735909,42412,1
18,6,6,solver,65,9.043161631,35612,1
19,6,6,solver,65,39.7667613,50043,1
20,6,6,solver,65,4.396113396,32221,1
21,6,6,solver,65,25.41249204,49160,1
22,6,6,solver,65,4.027016401,36813,1
23,6,6,solver,65,5.848588467,31450,1
24,6,6,solver,65,11.6538682,39501,1
25,6,6,solver,65,13.76424408,33281,1
26,6,6,solver,65,13.77024317,40477,1
27,6,6,solver,65,16.58032322,42858,1
28,6,6,solver,65,6.046124458,42935,1
29,6,6,solver,65,15.30027747,37927,1
0,6,6,solver,66,4.122124672,30310,1
1,6,6,solver,66,2.93108654,41016,1
2,6,6,solver,66,19.97337294,41242,1
3,6,6,solver,66,3.456774235,41642,1
4,6,6,solver,66,6.113101959,41385,1
5,6,6,solver,66,3.938063145,37774,1
6,6,6,solver,66,2.776035309,36957,1
7,6,6,solver,66,7.840136766,42042,1
8,6,6,solver,66,4.732167721,49053,1
9,6,6,solver,66,7.703184128,35699,1
10,6,6,solver,66,5.09811759,32610,1
11,6,6,solver,66,2.173066616,49682,1
12,6,6,solver,66,2.56710124,38181,1
13,6,6,solver,66,5.068106413,32130,1
14,6,6,solver,66,1.929042816,30130,1
15,6,6,solver,66,0.421000242,32192,1
16,6,6,solver,66,2.152133942,33630,1
17,6,6,solver,66,22.09538436,42412,1
18,6,6,solver,66,9.094163418,35612,1
19,6,6,solver,66,40.55111647,50043,1
20,6,6,solver,66,4.471406221,32221,1
21,6,6,solver,66,25.82465839,49160,1
22,6,6,solver,66,4.017807484,36813,1
23,6,6,solver,66,5.782150745,31450,1
24,6,6,solver,66,11.74423933,39501,1
25,6,6,solver,66,14.01624417,33281,1
26,6,6,solver,66,13.6402483,40477,1
27,6,6,solver,66,16.75709653,42858,1
28,6,6,solver,66,5.982550621,42935,1
29,6,6,solver,66,15.27313161,37927,1
0,6,6,solver,67,4.108366728,30310,1
1,6,6,solver,67,2.951772451,41016,1
2,6,6,solver,67,19.97416592,41242,1
3,6,6,solver,67,3.456960678,41642,1
4,6,6,solver,67,6.166201115,41385,1
5,6,6,solver,67,3.937077522,37774,1
6,6,6,solver,67,2.811071396,36957,1
7,6,6,solver,67,7.802181244,42042,1
8,6,6,solver,67,4.701164961,49053,1
9,6,6,solver,67,7.700125694,35699,1
10,6,6,solver,67,5.146084547,32610,1
11,6,6,solver,67,2.191862583,49682,1
12,6,6,solver,67,2.687396049,38181,1
13,6,6,solver,67,5.170693874,32130,1
14,6,6,solver,67,1.951516151,30130,1
15,6,6,solver,67,0.419742823,32192,1
16,6,6,solver,67,2.155262709,33630,1
17,6,6,solver,67,21.93514132,42412,1
18,6,6,solver,67,9.0143888,35612,1
19,6,6,solver,67,39.75175905,50043,1
20,6,6,solver,67,4.405958891,32221,1
21,6,6,solver,67,25.31851339,49160,1
22,6,6,solver,67,4.017328262,36813,1
23,6,6,solver,67,5.763319492,31450,1
24,6,6,solver,67,11.88278461,39501,1
25,6,6,solver,67,13.7942555,33281,1
26,6,6,solver,67,13.6892488,40477,1
27,6,6,solver,67,16.56830001,42858,1
28,6,6,solver,67,5.999122381,42935,1
29,6,6,solver,67,15.6364975,37927,1
0,6,6,solver,68,4.196042776,30310,1
1,6,6,solver,68,2.947065592,41016,1
2,6,6,solver,68,19.90142488,41242,1
3,6,6,solver,68,3.480074644,41642,1
4,6,6,solver,68,6.133119345,41385,1
5,6,6,solver,68,3.950060844,37774,1
6,6,6,solver,68,2.816508293,36957,1
7,6,6,solver,68,7.844446182,42042,1
8,6,6,solver,68,4.694910049,49053,1
9,6,6,solver,68,7.941695452,35699,1
10,6,6,solver,68,5.163146734,32610,1
11,6,6,solver,68,2.177742004,49682,1
12,6,6,solver,68,2.555057764,38181,1
13,6,6,solver,68,5.058724165,32130,1
14,6,6,solver,68,1.925089121,30130,1
15,6,6,solver,68,0.41729331,32192,1
16,6,6,solver,68,2.147852659,33630,1
17,6,6,solver,68,21.83343983,42412,1
18,6,6,solver,68,9.017414808,35612,1
19,6,6,solver,68,39.76084304,50043,1
20,6,6,solver,68,4.411074877,32221,1
21,6,6,solver,68,25.48451138,49160,1
22,6,6,solver,68,4.032155752,36813,1
23,6,6,solver,68,6.022248507,31450,1
24,6,6,solver,68,11.68033576,39501,1
25,6,6,solver,68,14.22711825,33281,1
26,6,6,solver,68,14.17557979,40477,1
27,6,6,solver,68,16.53862071,42858,1
28,6,6,solver,68,6.096904755,42935,1
29,6,6,solver,68,15.39923596,37927,1
0,6,6,solver,69,4.110107422,30310,1
1,6,6,solver,69,2.933306932,41016,1
2,6,6,solver,69,19.89170575,41242,1
3,6,6,solver,69,3.466096878,41642,1
4,6,6,solver,69,6.150898218,41385,1
5,6,6,solver,69,3.934975147,37774,1
6,6,6,solver,69,2.77899766,36957,1
7,6,6,solver,69,7.964193344,42042,1
8,6,6,solver,69,4.739112377,49053,1
9,6,6,solver,69,7.681143761,35699,1
10,6,6,solver,69,5.105132341,32610,1
11,6,6,solver,69,2.171022892,49682,1
12,6,6,solver,69,2.574996233,38181,1
13,6,6,solver,69,5.113157511,32130,1
14,6,6,solver,69,1.943139553,30130,1
15,6,6,solver,69,0.433798075,32192,1
16,6,6,solver,69,2.168100119,33630,1
17,6,6,solver,69,21.8393929,42412,1
18,6,6,solver,69,9.198189259,35612,1
19,6,6,solver,69,39.79273295,50043,1
20,6,6,solver,69,4.413083315,32221,1
21,6,6,solver,69,25.40544915,49160,1
22,6,6,solver,69,4.038105726,36813,1
23,6,6,solver,69,5.768151283,31450,1
24,6,6,solver,69,11.67923093,39501,1
25,6,6,solver,69,13.86723876,33281,1
26,6,6,solver,69,13.664222,40477,1
27,6,6,solver,69,16.7982502,42858,1
28,6,6,solver,69,5.987098455,42935,1
29,6,6,solver,69,15.37527418,37927,1
0,6,6,solver,70,4.130126476,30310,1
1,6,6,solver,70,2.94206214,41016,1
2,6,6,solver,70,19.79134798,41242,1
3,6,6,solver,70,3.456049204,41642,1
4,6,6,solver,70,6.188024044,41385,1
5,6,6,solver,70,4.061276436,37774,1
6,6,6,solver,70,2.782138586,36957,1
7,6,6,solver,70,7.922143698,42042,1
8,6,6,solver,70,4.721109152,49053,1
9,6,6,solver,70,7.730140448,35699,1
10,6,6,solver,70,5.118194818,32610,1
11,6,6,solver,70,2.167087317,49682,1
12,6,6,solver,70,2.560509205,38181,1
13,6,6,solver,70,5.071579695,32130,1
14,6,6,solver,70,1.941075802,30130,1
15,6,6,solver,70,0.422016621,32192,1
16,6,6,solver,70,2.153021574,33630,1
17,6,6,solver,70,22.39334869,42412,1
18,6,6,solver,70,9.038181543,35612,1
19,6,6,solver,70,39.64371133,50043,1
20,6,6,solver,70,4.40210104,32221,1
21,6,6,solver,70,25.43461323,49160,1
22,6,6,solver,70,4.014045954,36813,1
23,6,6,solver,70,5.927145958,31450,1
24,6,6,solver,70,11.69917846,39501,1
25,6,6,solver,70,13.8631978,33281,1
26,6,6,solver,70,13.80234718,40477,1
27,6,6,solver,70,16.59534883,42858,1
28,6,6,solver,70,6.287109613,42935,1
29,6,6,solver,70,15.67030048,37927,1
0,6,6,solver,71,4.472438574,30310,1
1,6,6,solver,71,3.25212574,41016,1
2,6,6,solver,71,21.32268786,41242,1
3,6,6,solver,71,3.49046278,41642,1
4,6,6,solver,71,6.162856817,41385,1
5,6,6,solver,71,3.958232164,37774,1
6,6,6,solver,71,2.782140493,36957,1
7,6,6,solver,71,7.88844943,42042,1
8,6,6,solver,71,4.695320368,49053,1
9,6,6,solver,71,7.682625532,35699,1
10,6,6,solver,71,5.097290516,32610,1
11,6,6,solver,71,2.174061775,49682,1
12,6,6,solver,71,2.578029394,38181,1
13,6,6,solver,71,5.064385653,32130,1
14,6,6,solver,71,1.9296875,30130,1
15,6,6,solver,71,0.42074275,32192,1
16,6,6,solver,71,2.151932716,33630,1
17,6,6,solver,71,22.03600502,42412,1
18,6,6,solver,71,9.086117744,35612,1
19,6,6,solver,71,39.79683232,50043,1
20,6,6,solver,71,4.451114893,32221,1
21,6,6,solver,71,25.33750725,49160,1
22,6,6,solver,71,4.078090668,36813,1
23,6,6,solver,71,5.812128544,31450,1
24,6,6,solver,71,11.72922182,39501,1
25,6,6,solver,71,14.02322888,33281,1
26,6,6,solver,71,13.60727429,40477,1
27,6,6,solver,71,16.70629883,42858,1
28,6,6,solver,71,5.981146097,42935,1
29,6,6,solver,71,15.32036352,37927,1
0,6,6,solver,72,4.171094656,30310,1
1,6,6,solver,72,2.944121599,41016,1
2,6,6,solver,72,20.10236812,41242,1
3,6,6,solver,72,3.471047401,41642,1
4,6,6,solver,72,6.150188208,41385,1
5,6,6,solver,72,3.960101843,37774,1
6,6,6,solver,72,2.818073511,36957,1
7,6,6,solver,72,7.838112116,42042,1
8,6,6,solver,72,4.721035719,49053,1
9,6,6,solver,72,7.678021908,35699,1
10,6,6,solver,72,5.103144169,32610,1
11,6,6,solver,72,2.160057068,49682,1
12,6,6,solver,72,2.622064829,38181,1
13,6,6,solver,72,5.210146904,32130,1
14,6,6,solver,72,1.947042227,30130,1
15,6,6,solver,72,0.436014652,32192,1
16,6,6,solver,72,2.155079365,33630,1
17,6,6,solver,72,21.89248848,42412,1
18,6,6,solver,72,9.035161972,35612,1
19,6,6,solver,72,40.06875849,50043,1
20,6,6,solver,72,4.408164263,32221,1
21,6,6,solver,72,25.2860899,49160,1
22,6,6,solver,72,4.015578747,36813,1
23,6,6,solver,72,5.771100283,31450,1
24,6,6,solver,72,11.80721116,39501,1
25,6,6,solver,72,13.82292795,33281,1
26,6,6,solver,72,13.61930776,40477,1
27,6,6,solver,72,16.63030124,42858,1
28,6,6,solver,72,6.001120567,42935,1
29,6,6,solver,72,15.56822562,37927,1
0,6,6,solver,73,4.149000168,30310,1
1,6,6,solver,73,2.940086603,41016,1
2,6,6,solver,73,19.88754487,41242,1
3,6,6,solver,73,3.480507851,41642,1
4,6,6,solver,73,6.142760277,41385,1
5,6,6,solver,73,3.961113691,37774,1
6,6,6,solver,73,3.001149654,36957,1
7,6,6,solver,73,8.069195509,42042,1
8,6,6,solver,73,4.738830328,49053,1
9,6,6,solver,73,8.02173543,35699,1
10,6,6,solver,73,5.134270906,32610,1
11,6,6,solver,73,2.160856009,49682,1
12,6,6,solver,73,2.560453653,38181,1
13,6,6,solver,73,5.054020882,32130,1
14,6,6,solver,73,1.93320775,30130,1
15,6,6,solver,73,0.430732727,32192,1
16,6,6,solver,73,2.15703392,33630,1
17,6,6,solver,73,21.96000957,42412,1
18,6,6,solver,73,9.041684866,35612,1
19,6,6,solver,73,40.12726831,50043,1
20,6,6,solver,73,4.40980649,32221,1
21,6,6,solver,73,25.25032592,49160,1
22,6,6,solver,73,4.072165012,36813,1
23,6,6,solver,73,5.96351409,31450,1
24,6,6,solver,73,11.67449999,39501,1
25,6,6,solver,73,13.87356877,33281,1
26,6,6,solver,73,13.5984931,40477,1
27,6,6,solver,73,16.56728268,42858,1
28,6,6,solver,73,5.994168997,42935,1
29,6,6,solver,73,15.52832913,37927,1
0,6,6,solver,74,4.124131203,30310,1
1,6,6,solver,74,2.940114737,41016,1
2,6,6,solver,74,19.81535101,41242,1
3,6,6,solver,74,3.515006304,41642,1
4,6,6,solver,74,6.143573999,41385,1
5,6,6,solver,74,3.938666344,37774,1
6,6,6,solver,74,2.790085316,36957,1
7,6,6,solver,74,8.073141813,42042,1
8,6,6,solver,74,4.895133495,49053,1
9,6,6,solver,74,7.746164083,35699,1
10,6,6,solver,74,5.138048172,32610,1
11,6,6,solver,74,2.180071592,49682,1
12,6,6,solver,74,2.568951845,38181,1
13,6,6,solver,74,5.099076033,32130,1
14,6,6,solver,74,1.92896843,30130,1
15,6,6,solver,74,0.417025566,32192,1
16,6,6,solver,74,2.199065924,33630,1
17,6,6,solver,74,23.35064745,42412,1
18,6,6,solver,74,12.00674677,35612,1
19,6,6,solver,74,40.40458202,50043,1
20,6,6,solver,74,4.395252466,32221,1
21,6,6,solver,74,25.50496483,49160,1
22,6,6,solver,74,4.030029535,36813,1
23,6,6,solver,74,5.78015399,31450,1
24,6,6,solver,74,11.67809677,39501,1
25,6,6,solver,74,13.74656582,33281,1
26,6,6,solver,74,13.55295825,40477,1
27,6,6,solver,74,16.83645988,42858,1
28,6,6,solver,74,5.961383581,42935,1
29,6,6,solver,74,15.4396441,37927,1
0,6,6,solver,75,4.126373529,30310,1
1,6,6,solver,75,2.948871374,41016,1
2,6,6,solver,75,19.77070355,41242,1
3,6,6,solver,75,3.460110188,41642,1
4,6,6,solver,75,6.387185812,41385,1
5,6,6,solver,75,3.964065552,37774,1
6,6,6,solver,75,2.785157919,36957,1
7,6,6,solver,75,7.805137873,42042,1
8,6,6,solver,75,4.791104317,49053,1
9,6,6,solver,75,7.86416316,35699,1
10,6,6,solver,75,5.134088755,32610,1
11,6,6,solver,75,2.197067022,49682,1
12,6,6,solver,75,2.571065426,38181,1
13,6,6,solver,75,5.091120958,32130,1
14,6,6,solver,75,1.930055618,30130,1
15,6,6,solver,75,0.421043873,32192,1
16,6,6,solver,75,2.166059017,33630,1
17,6,6,solver,75,22.94824123,42412,1
18,6,6,solver,75,9.025957108,35612,1
19,6,6,solver,75,39.53155804,50043,1
20,6,6,solver,75,4.395653725,32221,1
21,6,6,solver,75,25.47426558,49160,1
22,6,6,solver,75,4.025969505,36813,1
23,6,6,solver,75,5.787059069,31450,1
24,6,6,solver,75,11.78764224,39501,1
25,6,6,solver,75,13.96989131,33281,1
26,6,6,solver,75,13.76593661,40477,1
27,6,6,solver,75,16.52433825,42858,1
28,6,6,solver,75,6.0316751,42935,1
29,6,6,solver,75,15.27894282,37927,1
0,6,6,solver,76,4.102242231,30310,1
1,6,6,solver,76,2.947315454,41016,1
2,6,6,solver,76,20.12978649,41242,1
3,6,6,solver,76,3.47513032,41642,1
4,6,6,solver,76,6.114153385,41385,1
5,6,6,solver,76,3.936109781,37774,1
6,6,6,solver,76,2.777062178,36957,1
7,6,6,solver,76,7.826295376,42042,1
8,6,6,solver,76,4.723104239,49053,1
9,6,6,solver,76,7.688263655,35699,1
10,6,6,solver,76,5.092127323,32610,1
11,6,6,solver,76,2.168046236,49682,1
12,6,6,solver,76,2.559094906,38181,1
13,6,6,solver,76,5.079164743,32130,1
14,6,6,solver,76,1.933947325,30130,1
15,6,6,solver,76,0.418956041,32192,1
16,6,6,solver,76,2.144218922,33630,1
17,6,6,solver,76,22.14251447,42412,1
18,6,6,solver,76,9.09317112,35612,1
19,6,6,solver,76,39.86286139,50043,1
20,6,6,solver,76,4.4401474,32221,1
21,6,6,solver,76,25.27383351,49160,1
22,6,6,solver,76,4.057886124,36813,1
23,6,6,solver,76,5.957313061,31450,1
24,6,6,solver,76,11.65430307,39501,1
25,6,6,solver,76,14.12020373,33281,1
26,6,6,solver,76,13.57006097,40477,1
27,6,6,solver,76,16.58136129,42858,1
28,6,6,solver,76,6.430179119,42935,1
29,6,6,solver,76,15.4520309,37927,1
0,6,6,solver,77,4.125128269,30310,1
1,6,6,solver,77,2.936080217,41016,1
2,6,6,solver,77,20.10346794,41242,1
3,6,6,solver,77,3.45314002,41642,1
4,6,6,solver,77,6.159102201,41385,1
5,6,6,solver,77,3.962160587,37774,1
6,6,6,solver,77,2.777077913,36957,1
7,6,6,solver,77,7.794386864,42042,1
8,6,6,solver,77,4.746092558,49053,1
9,6,6,solver,77,7.696120739,35699,1
10,6,6,solver,77,5.100148916,32610,1
11,6,6,solver,77,2.161077261,49682,1
12,6,6,solver,77,2.574038029,38181,1
13,6,6,solver,77,5.253242493,32130,1
14,6,6,solver,77,1.931037188,30130,1
15,6,6,solver,77,0.422994137,32192,1
16,6,6,solver,77,2.151072025,33630,1
17,6,6,solver,77,21.89122939,42412,1
18,6,6,solver,77,9.023600817,35612,1
19,6,6,solver,77,40.80047345,50043,1
20,6,6,solver,77,4.41526556,32221,1
21,6,6,solver,77,25.36468196,49160,1
22,6,6,solver,77,4.033100128,36813,1
23,6,6,solver,77,5.774351358,31450,1
24,6,6,solver,77,11.98529577,39501,1
25,6,6,solver,77,13.81538653,33281,1
26,6,6,solver,77,13.60343289,40477,1
27,6,6,solver,77,16.55042338,42858,1
28,6,6,solver,77,5.973994017,42935,1
29,6,6,solver,77,15.51625347,37927,1
0,6,6,solver,78,4.193545818,30310,1
1,6,6,solver,78,2.932535648,41016,1
2,6,6,solver,78,19.90830374,41242,1
3,6,6,solver,78,3.460722208,41642,1
4,6,6,solver,78,6.118630648,41385,1
5,6,6,solver,78,3.946053267,37774,1
6,6,6,solver,78,2.805186749,36957,1
7,6,6,solver,78,7.81288147,42042,1
8,6,6,solver,78,4.719639301,49053,1
9,6,6,solver,78,7.894123554,35699,1
10,6,6,solver,78,5.208105087,32610,1
11,6,6,solver,78,2.157229662,49682,1
12,6,6,solver,78,2.561237812,38181,1
13,6,6,solver,78,5.067135096,32130,1
14,6,6,solver,78,1.925957441,30130,1
15,6,6,solver,78,0.417757273,32192,1
16,6,6,solver,78,2.153065205,33630,1
17,6,6,solver,78,21.81552768,42412,1
18,6,6,solver,78,9.028036833,35612,1
19,6,6,solver,78,39.77286243,50043,1
20,6,6,solver,78,4.414721251,32221,1
21,6,6,solver,78,25.24572158,49160,1
22,6,6,solver,78,4.020079851,36813,1
23,6,6,solver,78,5.906121254,31450,1
24,6,6,solver,78,11.8796773,39501,1
25,6,6,solver,78,13.83201218,33281,1
26,6,6,solver,78,13.66333175,40477,1
27,6,6,solver,78,16.59637499,42858,1
28,6,6,solver,78,5.990126848,42935,1
29,6,6,solver,78,15.53140903,37927,1
0,6,6,solver,79,4.118331671,30310,1
1,6,6,solver,79,2.942131042,41016,1
2,6,6,solver,79,19.83454728,41242,1
3,6,6,solver,79,3.468100309,41642,1
4,6,6,solver,79,6.120149136,41385,1
5,6,6,solver,79,3.938072443,37774,1
6,6,6,solver,79,2.778126955,36957,1
7,6,6,solver,79,7.878134489,42042,1
8,6,6,solver,79,4.841110706,49053,1
9,6,6,solver,79,7.708618641,35699,1
10,6,6,solver,79,5.111336231,32610,1
11,6,6,solver,79,2.171964169,49682,1
12,6,6,solver,79,2.554299831,38181,1
13,6,6,solver,79,5.10812521,32130,1
14,6,6,solver,79,1.9400177,30130,1
15,6,6,solver,79,0.420052767,32192,1
16,6,6,solver,79,2.163043737,33630,1
17,6,6,solver,79,21.81240034,42412,1
18,6,6,solver,79,9.013222933,35612,1
19,6,6,solver,79,39.84391737,50043,1
20,6,6,solver,79,4.422087669,32221,1
21,6,6,solver,79,25.67560148,49160,1
22,6,6,solver,79,4.310125113,36813,1
23,6,6,solver,79,5.986110449,31450,1
24,6,6,solver,79,12.13323617,39501,1
25,6,6,solver,79,13.82329369,33281,1
26,6,6,solver,79,13.64532995,40477,1
27,6,6,solver,79,16.81039119,42858,1
28,6,6,solver,79,6.063159704,42935,1
29,6,6,solver,79,15.48238659,37927,1
0,6,6,solver,80,4.248137474,30310,1
1,6,6,solver,80,2.931061506,41016,1
2,6,6,solver,80,19.75438285,41242,1
3,6,6,solver,80,3.469067335,41642,1
4,6,6,solver,80,6.118129492,41385,1
5,6,6,solver,80,4.082065821,37774,1
6,6,6,solver,80,2.831848145,36957,1
7,6,6,solver,80,7.777106047,42042,1
8,6,6,solver,80,4.716098547,49053,1
9,6,6,solver,80,7.698251963,35699,1
10,6,6,solver,80,5.132139921,32610,1
11,6,6,solver,80,2.164534092,49682,1
12,6,6,solver,80,2.553697348,38181,1
13,6,6,solver,80,5.084201813,32130,1
14,6,6,solver,80,1.932038546,30130,1
15,6,6,solver,80,0.421096325,32192,1
16,6,6,solver,80,2.15084672,33630,1
17,6,6,solver,80,22.01956367,42412,1
18,6,6,solver,80,9.232229471,35612,1
19,6,6,solver,80,39.67988706,50043,1
20,6,6,solver,80,4.432147503,32221,1
21,6,6,solver,80,25.37452888,49160,1
22,6,6,solver,80,4.044143915,36813,1
23,6,6,solver,80,5.815133333,31450,1
24,6,6,solver,80,11.67034221,39501,1
25,6,6,solver,80,13.79229093,33281,1
26,6,6,solver,80,13.78325462,40477,1
27,6,6,solver,80,16.79843593,42858,1
28,6,6,solver,80,5.997147799,42935,1
29,6,6,solver,80,15.33136535,37927,1
0,6,6,solver,81,4.120089769,30310,1
1,6,6,solver,81,2.93304491,41016,1
2,6,6,solver,81,19.90043545,41242,1
3,6,6,solver,81,3.636098385,41642,1
4,6,6,solver,81,6.129156113,41385,1
5,6,6,solver,81,3.941138744,37774,1
6,6,6,solver,81,2.781062841,36957,1
7,6,6,solver,81,7.805161476,42042,1
8,6,6,solver,81,4.726127863,49053,1
9,6,6,solver,81,7.723169804,35699,1
10,6,6,solver,81,5.097186804,32610,1
11,6,6,solver,81,2.225075245,49682,1
12,6,6,solver,81,2.569100142,38181,1
13,6,6,solver,81,5.084107637,32130,1
14,6,6,solver,81,1.933078289,30130,1
15,6,6,solver,81,0.415029049,32192,1
16,6,6,solver,81,2.150093079,33630,1
17,6,6,solver,81,22.12048626,42412,1
18,6,6,solver,81,9.02119875,35612,1
19,6,6,solver,81,39.70592403,50043,1
20,6,6,solver,81,4.534111738,32221,1
21,6,6,solver,81,25.36360097,49160,1
22,6,6,solver,81,4.076079607,36813,1
23,6,6,solver,81,5.783493757,31450,1
24,6,6,solver,81,11.6409719,39501,1
25,6,6,solver,81,13.83639789,33281,1
26,6,6,solver,81,14.29724383,40477,1
27,6,6,solver,81,16.98483253,42858,1
28,6,6,solver,81,6.020314932,42935,1
29,6,6,solver,81,15.31933022,37927,1
0,6,6,solver,82,4.11342907,30310,1
1,6,6,solver,82,2.93775034,41016,1
2,6,6,solver,82,19.96903801,41242,1
3,6,6,solver,82,3.455097437,41642,1
4,6,6,solver,82,6.110831976,41385,1
5,6,6,solver,82,3.913817167,37774,1
6,6,6,solver,82,2.876519918,36957,1
7,6,6,solver,82,7.814241886,42042,1
8,6,6,solver,82,4.700131178,49053,1
9,6,6,solver,82,7.665731668,35699,1
10,6,6,solver,82,5.102959633,32610,1
11,6,6,solver,82,2.152196169,49682,1
12,6,6,solver,82,2.562269688,38181,1
13,6,6,solver,82,5.06578064,32130,1
14,6,6,solver,82,2.042582035,30130,1
15,6,6,solver,82,0.447721958,32192,1
16,6,6,solver,82,2.214307547,33630,1
17,6,6,solver,82,21.79953337,42412,1
18,6,6,solver,82,9.097104073,35612,1
19,6,6,solver,82,39.74002576,50043,1
20,6,6,solver,82,4.401003361,32221,1
21,6,6,solver,82,25.24799562,49160,1
22,6,6,solver,82,4.023421526,36813,1
23,6,6,solver,82,5.758202076,31450,1
24,6,6,solver,82,11.64251995,39501,1
25,6,6,solver,82,14.018291,33281,1
26,6,6,solver,82,13.57032228,40477,1
27,6,6,solver,82,16.7174983,42858,1
28,6,6,solver,82,5.985151768,42935,1
29,6,6,solver,82,15.31033206,37927,1
0,6,6,solver,83,4.178132534,30310,1
1,6,6,solver,83,3.124061584,41016,1
2,6,6,solver,83,19.88250685,41242,1
3,6,6,solver,83,3.513044119,41642,1
4,6,6,solver,83,6.134157896,41385,1
5,6,6,solver,83,3.993162394,37774,1
6,6,6,solver,83,2.795113564,36957,1
7,6,6,solver,83,7.794220209,42042,1
8,6,6,solver,83,4.719110966,49053,1
9,6,6,solver,83,7.705178261,35699,1
10,6,6,solver,83,5.305156946,32610,1
11,6,6,solver,83,2.285092592,49682,1
12,6,6,solver,83,2.606063843,38181,1
13,6,6,solver,83,5.074119806,32130,1
14,6,6,solver,83,1.929012299,30130,1
15,6,6,solver,83,0.42700386,32192,1
16,6,6,solver,83,2.162062407,33630,1
17,6,6,solver,83,21.8955934,42412,1
18,6,6,solver,83,9.032243013,35612,1
19,6,6,solver,83,39.88187671,50043,1
20,6,6,solver,83,4.404073715,32221,1
21,6,6,solver,83,25.29064178,49160,1
22,6,6,solver,83,4.025123358,36813,1
23,6,6,solver,83,5.785175562,31450,1
24,6,6,solver,83,11.84124923,39501,1
25,6,6,solver,83,13.76634002,33281,1
26,6,6,solver,83,13.61332846,40477,1
27,6,6,solver,83,16.59940124,42858,1
28,6,6,solver,83,5.979113102,42935,1
29,6,6,solver,83,15.50634789,37927,1
0,6,6,solver,84,4.122148991,30310,1
1,6,6,solver,84,2.975025892,41016,1
2,6,6,solver,84,20.41111708,41242,1
3,6,6,solver,84,3.478056669,41642,1
4,6,6,solver,84,6.214160204,41385,1
5,6,6,solver,84,3.931103468,37774,1
6,6,6,solver,84,2.776299477,36957,1
7,6,6,solver,84,7.789219618,42042,1
8,6,6,solver,84,4.700125456,49053,1
9,6,6,solver,84,7.989236832,35699,1
10,6,6,solver,84,5.104110003,32610,1
11,6,6,solver,84,2.167045593,49682,1
12,6,6,solver,84,2.550078392,38181,1
13,6,6,solver,84,5.079134703,32130,1
14,6,6,solver,84,1.935062647,30130,1
